,Year,State,District,Name,Party,Incumbent,Winner,Vote Percentage,Raised,Spent
322,2020,CO,05,Doug Lamborn,R,True,True,57.6,"$540,712","$329,011"
323,2020,CO,05,Jillian Freeland,D,False,False,37.4,"$185,255","$175,548"
324,2020,CO,06,Jason Crow,D,True,True,57.1,"$4,136,137","$2,892,443"
325,2020,CO,06,Steven House,R,False,False,40.0,"$1,200,056","$1,198,044"
326,2020,CO,07,Ed Perlmutter,D,True,True,59.1,"$1,632,262","$1,339,482"
327,2020,CO,07,Casper Stockham,R,False,False,37.6,"$147,872","$147,872"
328,2020,CT,01,John Larson,D,True,True,63.7,"$1,377,238","$1,323,690"
329,2020,CT,01,Mary Fay,R,False,False,35.0,"$26,836","$25,118"
330,2020,CT,02,Joe Courtney,D,True,True,59.4,"$964,731","$999,360"
331,2020,CT,02,Justin Anderson,R,False,False,38.2,"$80,227","$78,767"
332,2020,CT,03,Rosa DeLauro,D,True,True,58.7,"$1,938,999","$1,795,635"
333,2020,CT,03,Margaret Streicker,R,False,False,39.8,"$1,839,080","$1,835,385"
334,2020,CT,04,Jim Himes,D,True,True,62.3,"$1,612,935","$2,180,029"
335,2020,CT,04,Jonathan Riddle,R,False,False,36.2,"$31,591","$17,385"
336,2020,CT,05,Jahana Hayes,D,True,True,55.1,"$2,037,826","$1,564,685"
337,2020,CT,05,David Sullivan,R,False,False,43.5,"$397,395","$397,370"
338,2020,DE,01,Lisa Blunt Rochester,D,True,True,57.6,"$2,024,201","$1,305,618"
339,2020,DE,01,Lee Murphy,R,False,False,40.2,"$131,394","$131,862"
340,2020,DE,01,Catherine Purcell,I,False,False,1.4,"$5,344","$5,103"
341,2020,FL,01,Matt Gaetz,R,True,True,64.6,"$5,946,646","$4,482,782"
342,2020,FL,01,Phil Ehr,D,False,False,34.0,"$2,025,099","$1,900,451"
343,2020,FL,01,Bert Oram,I,False,False,1.4,"$8,108","$7,070"
344,2020,FL,02,Neal Dunn,R,True,True,98.0,"$653,488","$637,580"
345,2020,FL,03,Kat Cammack,R,False,True,57.1,"$1,122,188","$1,090,334"
346,2020,FL,03,Adam Christensen,D,False,False,42.9,"$216,021","$219,108"
347,2020,FL,04,John Rutherford,R,True,True,61.1,"$1,024,912","$1,283,701"
348,2020,FL,04,Donna Deegan,D,False,False,38.9,"$1,013,157","$1,013,157"
349,2020,FL,05,Al Lawson,D,True,True,65.1,"$848,498","$695,779"
350,2020,FL,05,Gary Adler,R,False,False,34.9,"$146,909","$146,909"
351,2020,FL,06,Michael Waltz,R,True,True,60.6,"$2,549,667","$1,716,768"
352,2020,FL,06,Clint Curtis,D,False,False,39.4,"$24,310","$22,251"
353,2020,FL,07,Stephanie Murphy,D,True,True,55.3,"$3,124,692","$1,798,549"
354,2020,FL,07,Leo Valentin,R,False,False,43.2,"$1,045,426","$1,031,316"
355,2020,FL,07,Bill Garlington,I,False,False,1.4,"$11,000",$0
356,2020,FL,08,Bill Posey,R,True,True,61.4,"$985,268","$1,121,834"
357,2020,FL,08,James Kennedy,D,False,False,38.6,"$138,568","$138,790"
358,2020,FL,09,Darren Soto,D,True,True,56.0,"$1,111,750","$945,868"
359,2020,FL,09,William Olson,R,False,False,44.0,"$404,406","$401,088"
360,2020,FL,10,Val Demings,D,True,True,63.6,"$1,876,047","$1,191,020"
361,2020,FL,10,Vennia Francois,R,False,False,36.4,"$335,480","$332,852"
362,2020,FL,11,Daniel Webster,R,True,True,66.7,"$691,261","$586,965"
363,2020,FL,11,Dana Cottrell,D,False,False,33.3,"$62,658","$62,380"
364,2020,FL,12,Gus Bilirakis,R,True,True,62.9,"$1,604,137","$1,548,634"
365,2020,FL,12,Kim Walker,D,False,False,37.1,"$42,802","$33,544"
366,2018,FL,13,Charlie Crist,D,True,True,57.6,"$3,112,230","$1,531,229"
367,2018,FL,13,George Buck,R,False,False,42.4,"$40,828","$40,819"
368,2018,FL,14,Kathy Castor,D,True,True,100.0,"$757,607","$658,645"
369,2018,FL,15,Kristen Carlson,D,False,False,47.0,"$2,067,005","$2,060,050"
370,2018,FL,15,Ross Spano,R,False,True,53.0,"$929,814","$928,169"
371,2018,FL,16,Vernon Buchanan,R,True,True,54.6,"$2,905,820","$4,293,847"
372,2018,FL,16,David Shapiro,D,False,False,45.4,"$2,480,793","$2,478,559"
373,2018,FL,17,Greg Steube,R,False,True,62.3,"$864,106","$679,038"
374,2018,FL,17,Allen Ellison,D,False,False,37.7,"$3,468","$4,188"
375,2018,FL,18,Brian Mast,R,True,True,54.3,"$6,091,715","$6,018,841"
376,2018,FL,18,Lauren Baer,D,False,False,45.7,"$4,598,317","$4,595,155"
377,2018,FL,19,Francis Rooney,R,True,True,62.3,"$1,264,233","$922,451"
378,2018,FL,19,David Holden,D,False,False,37.7,"$575,987","$556,486"
379,2018,FL,20,Alcee Hastings,D,True,True,99.9,"$789,051","$826,622"
380,2018,FL,20,Jay Bonner,R,False,False,0.1,"$4,480","$5,414"
381,2018,FL,21,Lois Frankel,D,True,True,100.0,"$977,131","$822,122"
382,2018,FL,22,Ted Deutch,D,True,True,62.0,"$1,278,145","$1,246,747"
383,2018,FL,22,Nicolas Kimaz,R,False,False,38.0,"$201,725","$201,655"
384,2018,FL,23,Debbie Wasserman Schultz,D,True,True,58.5,"$2,186,433","$1,939,381"
385,2018,FL,23,Tim Canova,I,False,False,5.0,"$618,995","$590,683"
386,2018,FL,23,Joe Kaufman,R,False,False,36.0,"$139,861","$499,609"
387,2018,FL,23,Donald Endriss,I,False,False,0.6,"$7,038","$7,038"
388,2018,FL,25,Mario Diaz-Balart,R,True,True,60.5,"$2,261,370","$2,604,948"
389,2018,FL,25,Mary Barzee Flores,D,False,False,39.6,"$2,144,513","$2,170,176"
390,2018,FL,26,Carlos Curbelo,R,True,False,49.1,"$5,090,569","$5,044,040"
391,2018,FL,26,Debbie Mucarsel-Powell,D,False,True,50.9,"$4,615,769","$4,575,952"
392,2018,FL,27,Donna Shalala,D,False,True,51.8,"$4,112,619","$4,049,832"
393,2018,FL,27,Maria Salazar,R,False,False,45.8,"$2,055,164","$2,042,401"
394,2018,FL,27,Mayra Joli,I,False,False,2.5,"$76,939","$78,129"
395,2018,GA,01,Buddy Carter,R,True,True,57.7,"$1,802,887","$1,181,229"
396,2018,GA,01,Lisa Ring,D,False,False,42.3,"$224,120","$205,896"
397,2018,GA,02,Sanford Bishop,D,True,True,59.7,"$1,119,338","$1,224,478"
398,2018,GA,02,Herman West Jr.,R,False,False,40.4,"$22,549","$17,110"
399,2018,GA,03,Drew Ferguson,R,True,True,65.5,"$1,248,869","$1,176,205"
400,2018,GA,03,Chuck Enderlin,D,False,False,34.5,"$55,647","$55,647"
401,2018,GA,04,Hank Johnson,D,True,True,78.9,"$481,257","$506,816"
402,2018,GA,04,Joe Profit,R,False,False,21.2,"$81,618","$82,034"
403,2018,GA,05,John Lewis,D,True,True,100.0,"$3,811,172","$1,893,874"
404,2018,GA,06,Karen Handel,R,True,False,49.5,"$8,685,781","$8,598,091"
405,2018,GA,06,Lucy McBath,D,False,True,50.5,"$2,673,521","$2,454,836"
406,2018,GA,07,Rob Woodall,R,True,True,50.1,"$1,237,369","$1,513,536"
407,2018,GA,07,Carolyn Bourdeaux,D,False,False,49.9,"$2,907,523","$2,765,540"
408,2018,GA,08,Austin Scott,R,True,True,100.0,"$818,129","$672,490"
409,2018,GA,09,Doug Collins,R,True,True,79.5,"$1,408,230","$751,426"
410,2018,GA,09,Josh McCall,D,False,False,20.5,"$100,616","$94,069"
411,2018,GA,10,Jody Hice,R,True,True,62.9,"$652,368","$612,307"
412,2018,GA,10,Tabitha Johnson-Green,D,False,False,37.1,"$24,698","$23,516"
413,2018,GA,11,Barry Loudermilk,R,True,True,61.8,"$845,520","$660,533"
414,2018,GA,11,Flynn Broady Jr.,D,False,False,38.2,"$49,267","$45,332"
415,2018,GA,12,Richard W Allen,R,True,True,59.5,"$1,122,559","$1,147,197"
416,2018,GA,12,Francys Johnson,D,False,False,40.5,"$276,230","$276,230"
417,2018,GA,13,David Scott,D,True,True,76.2,"$1,099,687","$1,080,821"
418,2018,GA,14,Tom Graves,R,True,True,76.5,"$2,049,327","$984,525"
419,2018,GA,14,Steven Foster,D,False,False,23.5,"$12,736","$8,086"
420,2018,HI,01,Ed Case,D,False,True,70.3,"$563,695","$482,674"
421,2018,HI,01,Cam Cavasso,R,False,False,22.2,"$155,799","$154,315"
422,2018,HI,02,Tulsi Gabbard,D,True,True,74.0,"$1,392,547","$1,423,629"
423,2018,ID,01,Russ Fulcher,R,False,True,62.7,"$875,238","$875,957"
424,2018,ID,01,Cristina McNeil,D,False,False,30.8,"$22,975","$22,193"
425,2018,ID,02,Mike Simpson,R,True,True,60.7,"$1,107,701","$993,767"
426,2018,ID,02,Aaron Swisher,D,False,False,39.3,"$128,586","$121,141"
427,2018,IL,01,Bobby Rush,D,True,True,73.5,"$386,313","$320,467"
428,2018,IL,01,Thomas Rudbeck,I,False,False,6.7,"$266,925","$228,719"
429,2018,IL,02,Robin Kelly,D,True,True,81.1,"$1,006,603","$912,921"
430,2018,IL,03,Daniel Lipinski,D,True,True,73.0,"$1,587,077","$2,395,215"
431,2018,IL,03,Justin Hanson,I,False,False,0.6,"$49,674","$46,387"
432,2018,IL,04,Jesus Garcia,D,False,True,86.6,"$861,138","$846,067"
433,2018,IL,04,Mark Lorch,R,False,False,13.4,"$7,607","$7,607"
434,2018,IL,05,Mike Quigley,D,True,True,76.7,"$1,328,976","$1,244,037"
435,2018,IL,06,Peter Roskam,R,True,False,46.4,"$6,967,864","$7,061,457"
436,2018,IL,06,Sean Casten,D,False,True,53.6,"$6,205,931","$6,128,402"
437,2018,IL,07,Danny K Davis,D,True,True,87.6,"$444,796","$553,021"
438,2018,IL,08,Raja Krishnamoorthi,D,True,True,66.0,"$5,242,332","$1,890,243"
439,2018,IL,08,Jitendra Diganvker,R,False,False,34.0,"$54,520","$51,859"
440,2018,IL,09,Jan Schakowsky,D,True,True,73.5,"$1,552,224","$1,472,770"
441,2018,IL,09,John Elleson,R,False,False,26.5,"$74,071","$74,071"
442,2018,IL,10,Brad Schneider,D,True,True,65.6,"$4,363,338","$3,218,378"
443,2018,IL,10,Douglas Bennett,R,False,False,34.4,"$293,949","$291,462"
444,2018,IL,11,Bill Foster,D,True,True,63.8,"$2,581,423","$1,690,451"
445,2018,IL,11,Dominick Stella,R,False,False,36.2,"$273,619","$271,262"
446,2018,IL,12,Mike Bost,R,True,True,51.6,"$2,856,248","$2,858,337"
447,2018,IL,12,Brendan Kelly,D,False,False,45.4,"$3,889,239","$3,885,179"
448,2018,IL,13,Rodney Davis,R,True,True,50.4,"$3,624,118","$4,001,342"
449,2018,IL,13,Betsy Dirksen Londrigan,D,False,False,49.6,"$4,216,310","$4,215,542"
450,2018,IL,14,Randy Hultgren,R,True,False,47.5,"$2,218,155","$2,379,958"
451,2018,IL,14,Lauren A Underwood,D,False,True,52.5,"$4,781,909","$4,746,087"
452,2018,IL,15,John Shimkus,R,True,True,70.9,"$1,966,005","$1,801,556"
453,2018,IL,15,Kevin Gaither,D,False,False,29.1,"$53,106","$53,030"
454,2018,IL,16,Adam Kinzinger,R,True,True,59.1,"$1,821,816","$2,293,170"
455,2018,IL,16,Sara Dady,D,False,False,40.9,"$379,054","$394,296"
456,2018,IL,17,Cheri Bustos,D,True,True,62.1,"$3,931,138","$3,132,802"
457,2018,IL,17,Bill Fawell,R,False,False,37.9,"$33,267","$30,126"
458,2018,IL,18,Darin LaHood,R,True,True,67.2,"$2,483,378","$1,213,251"
459,2018,IL,18,Junius Rodriguez,D,False,False,32.8,"$78,311","$73,406"
460,2018,IN,01,Pete Visclosky,D,True,True,65.1,"$1,102,461","$1,045,072"
461,2018,IN,02,Jackie Walorski,R,True,True,54.8,"$2,889,929","$2,827,883"
462,2018,IN,02,Mel Hall,D,False,False,45.2,"$4,103,357","$4,046,132"
463,2018,IN,03,Jim Banks,R,True,True,64.7,"$982,043","$1,114,794"
464,2018,IN,03,Courtney Tritch,D,False,False,35.3,"$856,919","$849,289"
465,2018,IN,04,Jim Baird,R,False,True,64.1,"$535,145","$425,343"
466,2018,IN,04,Tobi Beck,D,False,False,35.9,"$117,458","$110,728"
467,2018,IN,05,Susan Brooks,R,True,True,56.8,"$1,426,726","$1,909,690"
468,2018,IN,05,Dee Thornton,D,False,False,43.2,"$207,901","$170,213"
469,2018,IN,06,Greg Pence,R,False,True,63.8,"$2,760,503","$2,559,977"
470,2018,IN,06,Jeannine Lee Lake,D,False,False,32.9,"$70,409","$57,091"
471,2018,IN,07,Andre Carson,D,True,True,64.9,"$991,930","$964,780"
472,2018,IN,07,Wayne Harmon,R,False,False,35.1,$606,$346
473,2018,IN,08,Larry Bucshon,R,True,True,64.4,"$967,433","$1,046,063"
474,2018,IN,08,William Tanoos,D,False,False,35.6,"$229,397","$229,397"
475,2018,IN,09,Trey Hollingsworth,R,True,True,56.5,"$1,471,589","$1,464,568"
476,2018,IN,09,Liz Watson,D,False,False,43.5,"$2,485,506","$2,476,247"
477,2018,IA,01,Rod Blum,R,True,False,45.9,"$2,311,730","$2,271,646"
478,2018,IA,01,Abby Finkenauer,D,False,True,51.0,"$4,592,095","$4,563,111"
479,2018,IA,02,David Loebsack,D,True,True,54.8,"$2,053,806","$2,362,383"
480,2018,IA,02,Christopher Peters,R,False,False,42.6,"$735,851","$742,852"
481,2018,IA,03,David Young,R,True,False,47.1,"$2,759,712","$2,830,997"
482,2018,IA,03,Cindy Axne,D,False,True,49.3,"$5,200,723","$5,180,345"
483,2018,IA,04,Steven A. King,R,True,True,50.3,"$873,305","$973,688"
484,2018,IA,04,J.D. Scholten,D,False,False,47.0,"$3,255,336","$3,179,892"
485,2018,KS,01,Roger Marshall,R,True,True,68.2,"$1,220,562","$630,636"
486,2018,KS,01,Alan LaPolice,D,False,False,31.9,"$210,896","$209,916"
487,2018,KS,02,Paul Davis,D,False,False,46.8,"$3,958,587","$3,926,856"
488,2018,KS,02,Steve Watkins,R,False,True,47.6,"$1,221,701","$1,187,111"
489,2018,KS,03,Kevin Yoder,R,True,False,43.9,"$4,578,200","$4,888,480"
490,2018,KS,03,Sharice Davids,D,False,True,53.6,"$4,830,972","$4,822,340"
491,2018,KS,04,Ron Estes,R,True,True,59.4,"$1,831,615","$1,561,072"
492,2018,KS,04,James Thompson,D,False,False,40.6,"$1,466,835","$1,466,835"
493,2018,KY,01,James Comer,R,True,True,68.6,"$720,746","$636,409"
494,2018,KY,01,Paul Walker,D,False,False,31.4,"$51,854","$50,083"
495,2018,KY,02,Brett Guthrie,R,True,True,66.7,"$1,966,247","$1,737,262"
496,2018,KY,02,Hank Linderman,D,False,False,31.1,"$173,296","$164,080"
497,2018,KY,03,John Yarmuth,D,True,True,62.1,"$955,464","$1,166,943"
498,2018,KY,03,Vickie Glisson,R,False,False,36.6,"$747,846","$711,433"
499,2018,KY,04,Thomas Massie,R,True,True,62.2,"$373,333","$392,587"
500,2018,KY,04,Seth Hall,D,False,False,34.6,"$76,212","$38,261"
501,2018,KY,05,Hal Rogers,R,True,True,78.9,"$865,598","$957,967"
502,2018,KY,05,Ken Stepp,D,False,False,21.1,"$2,190","$2,190"
503,2018,KY,06,Andy Barr,R,True,True,51.0,"$5,238,577","$5,580,477"
504,2018,KY,06,Amy McGrath,D,False,False,47.8,"$8,542,352","$8,274,396"
505,2018,LA,01,Steve Scalise,R,True,True,71.5,"$13,180,265","$11,808,004"
506,2018,LA,01,Tammy Savoie,D,False,False,16.4,"$263,615","$251,043"
507,2018,LA,01,Jim Francis,D,False,False,3.2,"$71,803","$63,349"
508,2018,LA,02,Cedric Richmond,D,True,True,80.6,"$1,547,288","$1,440,123"
509,2018,LA,02,Jesse Schmidt,I,False,False,8.7,"$20,546","$8,480"
510,2018,LA,02,Shawndra Rodriguez,I,False,False,3.4,$100,$100
511,2018,LA,03,Clay Higgins,R,True,True,55.7,"$894,439","$878,559"
512,2018,LA,03,Josh Guillory,R,False,False,12.8,"$290,867","$252,788"
513,2018,LA,03,Mimi Methvin,D,False,False,17.8,"$270,510","$257,769"
514,2018,LA,03,Verone Thomas,D,False,False,3.2,"$3,000","$3,032"
515,2018,LA,04,Mike Johnson,R,True,True,64.2,"$1,186,685","$878,400"
516,2018,LA,04,Ryan Trundle,D,False,False,33.6,"$23,089","$24,182"
517,2018,LA,05,Ralph Abraham,R,True,True,66.5,"$857,200","$961,555"
518,2018,LA,05,Jessee Carlton Fleenor,D,False,False,30.0,"$23,208","$21,056"
519,2018,LA,06,Garret Graves,R,True,True,69.5,"$2,446,336","$1,804,872"
520,2018,LA,06,Justin Dewitt,D,False,False,20.5,"$36,984","$30,959"
521,2018,LA,06,Andie Saizan,D,False,False,2.0,"$14,512","$13,624"
522,2018,ME,01,Chellie Pingree,D,True,True,57.5,"$772,709","$1,081,634"
523,2018,ME,01,Marty Grohman,I,False,False,8.5,"$367,494","$363,798"
524,2018,ME,01,Mark Holbrook,R,False,False,31.8,"$93,026","$93,695"
525,2018,ME,02,Bruce Poliquin,R,True,False,49.5,"$3,944,802","$3,965,541"
526,2018,ME,02,Jared Golden,D,False,True,50.5,"$5,678,695","$5,585,986"
527,2018,MD,01,Andy Harris,R,True,True,60.0,"$1,666,395","$1,889,209"
528,2018,MD,01,Jesse Colvin,D,False,False,38.1,"$1,874,396","$1,805,298"
529,2018,MD,02,Dutch Ruppersberger,D,True,True,66.0,"$1,009,013","$967,365"
530,2018,MD,02,Liz Matory,R,False,False,30.7,"$39,521","$37,410"
531,2018,MD,03,John Sarbanes,D,True,True,69.1,"$910,190","$695,221"
532,2018,MD,04,Anthony Brown,D,True,True,78.1,"$844,181","$498,047"
533,2018,MD,05,Steny H Hoyer,D,True,True,70.3,"$4,114,261","$4,172,808"
534,2018,MD,06,David Trone,D,False,True,59.0,"$18,464,580","$18,391,720"
535,2018,MD,06,Amie Hoeber,R,False,False,38.0,"$905,978","$898,729"
536,2018,MD,07,Elijah E Cummings,D,True,True,76.4,"$1,068,025","$1,136,748"
537,2018,MD,07,Richmond Davis,R,False,False,21.3,"$17,779","$16,040"
538,2018,MD,08,Jamie Raskin,D,True,True,68.2,"$1,164,008","$850,670"
539,2018,MA,01,Richard E Neal,D,True,True,97.6,"$3,554,755","$3,264,276"
540,2018,MA,02,James P McGovern,D,True,True,67.2,"$1,170,272","$1,296,763"
541,2018,MA,02,Tracy Lovvorn,R,False,False,32.8,"$37,826","$35,420"
542,2018,MA,03,Lori Trahan,D,False,True,62.0,"$2,557,501","$2,489,204"
543,2018,MA,03,Rick Green,R,False,False,33.5,"$932,953","$922,204"
544,2018,MA,03,Michael Mullen,I,False,False,4.5,"$19,977","$19,801"
545,2018,MA,04,Joe Kennedy III,D,True,True,97.7,"$4,415,068","$2,993,465"
546,2018,MA,05,Katherine Clark,D,True,True,75.9,"$1,223,164","$1,156,434"
547,2018,MA,06,Seth Moulton,D,True,True,65.2,"$2,368,561","$2,645,264"
548,2018,MA,06,Joseph Schneider,R,False,False,31.4,"$257,302","$257,302"
549,2018,MA,07,Ayanna Pressley,D,False,True,98.3,"$1,478,689","$1,392,589"
550,2018,MA,08,Stephen Lynch,D,True,True,98.4,"$849,711","$501,490"
551,2018,MA,09,Bill Keating,D,True,True,59.4,"$1,214,381","$568,732"
552,2018,MA,09,Peter Tedeschi,R,False,False,40.6,"$853,288","$853,010"
553,2018,MI,01,John Bergman,R,True,True,56.3,"$1,421,947","$1,431,527"
554,2018,MI,01,Matt Morgan,D,False,False,43.7,"$1,354,691","$1,341,465"
555,2020,FL,13,Charlie Crist,D,True,True,53.0,"$2,720,646","$3,980,695"
556,2020,FL,13,Anna Paulina Luna,R,False,False,47.0,"$3,302,944","$3,262,236"
557,2020,FL,14,Kathy Castor,D,True,True,60.3,"$884,651","$1,201,653"
558,2020,FL,14,Christine Quinn,R,False,False,39.7,"$242,144","$241,187"
559,2020,FL,15,Alan Cohn,D,False,False,44.6,"$2,333,053","$2,300,197"
560,2020,FL,15,Scott Franklin,R,False,True,55.4,"$1,663,898","$1,638,417"
561,2020,FL,16,Vernon Buchanan,R,True,True,55.5,"$3,094,611","$3,100,766"
562,2020,FL,16,Margaret Good,D,False,False,44.5,"$3,411,924","$3,407,845"
563,2020,FL,17,Greg Steube,R,True,True,64.6,"$759,908","$621,200"
564,2020,FL,17,Allen Ellison,D,False,False,34.1,"$83,481","$78,243"
565,2020,FL,18,Brian Mast,R,True,True,56.4,"$6,128,177","$5,301,307"
566,2020,FL,18,Pam Keith,D,False,False,41.5,"$1,639,873","$1,632,736"
567,2020,FL,19,Byron Donalds,R,False,True,61.3,"$3,219,579","$2,738,685"
568,2020,FL,19,Cindy Banyai,D,False,False,38.7,"$214,750","$203,430"
569,2020,FL,20,Alcee Hastings,D,True,True,78.7,"$607,649","$543,316"
570,2020,FL,20,Greg Musselwhite,R,False,False,21.3,"$28,955","$27,538"
571,2020,FL,21,Lois Frankel,D,True,True,59.0,"$1,534,882","$1,309,786"
572,2020,FL,21,Laura Loomer,R,False,False,39.1,"$2,271,604","$2,240,689"
573,2020,FL,21,Charleston Malkemus,I,False,False,1.9,"$28,928","$28,636"
574,2020,FL,22,Ted Deutch,D,True,True,58.6,"$1,364,438","$1,265,494"
575,2020,FL,22,Jim Pruden,R,False,False,41.4,"$278,416","$278,416"
576,2020,FL,23,Debbie Wasserman Schultz,D,True,True,58.2,"$2,191,922","$1,979,903"
577,2020,FL,23,Carla Spalding,R,False,False,41.8,"$919,579","$903,561"
578,2020,FL,24,Frederica Wilson,D,True,True,75.6,"$412,592","$321,019"
579,2020,FL,24,Lavern Spicer,R,False,False,20.4,"$34,973","$34,909"
580,2020,FL,24,Christine Olivo,I,False,False,4.0,"$31,646","$32,898"
581,2020,FL,25,Mario Diaz-Balart,R,True,True,100.0,"$1,590,134","$804,054"
582,2020,FL,26,Debbie Mucarsel-Powell,D,True,False,48.3,"$6,793,521","$6,822,740"
583,2020,FL,26,Carlos Gimenez,R,False,True,51.7,"$2,226,559","$2,187,389"
584,2020,FL,27,Donna Shalala,D,True,False,48.6,"$3,842,907","$3,735,966"
585,2020,FL,27,Maria Salazar,R,False,True,51.4,"$3,654,190","$3,645,814"
586,2020,GA,01,Buddy Carter,R,True,True,58.4,"$2,315,487","$1,734,754"
587,2020,GA,01,Joyce Griggs,D,False,False,41.7,"$130,043","$125,000"
588,2020,GA,02,Sanford Bishop,D,True,True,59.1,"$1,540,683","$1,440,571"
589,2020,GA,02,Don Cole,R,False,False,40.9,"$164,274","$162,522"
590,2020,GA,03,Drew Ferguson,R,True,True,65.0,"$2,374,212","$2,150,911"
591,2020,GA,03,Val Almonord,D,False,False,35.0,"$35,762","$31,946"
592,2020,GA,04,Hank Johnson,D,True,True,80.1,"$628,303","$490,360"
593,2020,GA,04,Johsira C. Cruz,R,False,False,19.9,"$12,954","$23,146"
594,2020,GA,05,Nikema Williams,D,False,True,85.2,"$553,964","$362,801"
595,2020,GA,05,Angela Stanton-King,R,False,False,14.9,"$305,279","$301,338"
596,2020,GA,06,Lucy McBath,D,True,True,54.6,"$8,507,298","$8,586,054"
597,2020,GA,06,Karen Handel,R,False,False,45.4,"$3,026,243","$3,072,932"
598,2020,GA,07,Carolyn Bourdeaux,D,False,True,54.4,"$5,133,244","$5,161,230"
599,2020,GA,07,Richard McCormick,R,False,False,48.6,"$2,595,446","$2,563,724"
600,2020,GA,08,Austin Scott,R,True,True,64.5,"$821,745","$716,159"
601,2020,GA,09,Andrew Clyde,R,False,True,78.6,"$1,569,425","$1,561,316"
602,2020,GA,09,Devin Pandy,D,False,False,21.4,"$84,272","$84,623"
603,2020,GA,10,Jody Hice,R,True,True,62.3,"$595,947","$457,648"
604,2020,GA,10,Tabitha Johnson-Green,D,False,False,37.7,"$14,808","$12,214"
605,2020,GA,11,Barry Loudermilk,R,True,True,60.4,"$877,767","$700,851"
606,2020,GA,11,Dana Barrett,D,False,False,39.6,"$404,625","$394,977"
607,2020,GA,12,Richard W Allen,R,True,True,58.4,"$1,228,970","$662,818"
608,2020,GA,12,Liz Johnson,D,False,False,41.6,"$72,061","$72,061"
609,2020,GA,13,David Scott,D,True,True,77.4,"$1,209,614","$1,131,746"
610,2020,GA,13,Becky Hites,R,False,False,22.6,"$63,509","$62,935"
611,2020,GA,14,Marjorie Taylor Greene,R,False,True,74.8,"$2,596,914","$2,237,599"
612,2020,HI,01,Ed Case,D,True,False,64.7,"$508,249","$472,569"
613,2020,HI,01,Ron Curtis,R,False,False,25.1,"$12,538","$12,647"
614,2020,HI,02,Kai Kahele,D,False,True,57.9,"$1,235,523","$1,039,637"
615,2020,HI,02,Joe Akana,R,False,False,28.3,"$54,534","$55,344"
616,2020,ID,01,Russ Fulcher,R,True,True,67.8,"$575,485","$508,457"
617,2020,ID,01,Rudy Soto,D,False,False,28.7,"$302,902","$302,902"
618,2020,ID,02,Mike Simpson,R,True,True,64.1,"$1,008,847","$1,099,604"
619,2020,ID,02,Aaron Swisher,D,False,False,31.7,"$70,674","$70,268"
620,2020,IL,01,Bobby Rush,D,True,True,73.8,"$541,435","$496,454"
621,2020,IL,01,Philanise White,R,False,False,26.2,"$6,289","$5,048"
622,2020,IL,02,Robin Kelly,D,True,True,78.8,"$1,634,783","$1,108,137"
623,2020,IL,03,Marie Newman,D,False,True,56.4,"$2,802,093","$2,699,323"
624,2020,IL,03,Mike Fricilone,R,False,False,43.6,"$128,458","$127,980"
625,2020,IL,04,Jesus Garcia,D,True,True,16.0,"$822,846","$711,159"
626,2020,IL,04,Jesus Solorio Jr,R,False,False,84.0,"$2,065",$843
627,2020,IL,05,Mike Quigley,D,True,True,70.8,"$1,171,507","$926,655"
628,2020,IL,06,Sean Casten,D,True,True,52.8,"$5,582,179","$5,313,570"
629,2020,IL,06,Jeanne Ives,R,False,False,45.4,"$3,157,771","$3,135,464"
630,2020,IL,07,Danny K Davis,D,True,True,80.4,"$544,690","$505,506"
631,2020,IL,08,Raja Krishnamoorthi,D,True,True,73.2,"$6,358,878","$2,207,703"
632,2020,IL,09,Jan Schakowsky,D,True,True,71.0,"$1,834,801","$1,514,838"
633,2020,IL,09,Sargis Sangari,R,False,False,29.0,"$35,364","$34,715"
634,2020,IL,10,Brad Schneider,D,True,True,63.8,"$3,459,512","$2,873,333"
635,2020,IL,10,Valerie Ramirez Mukherjee,R,False,False,36.2,"$130,225","$64,764"
636,2020,IL,11,Bill Foster,D,True,True,63.3,"$2,381,354","$1,823,906"
637,2020,IL,11,Rick Laib,R,False,False,36.7,"$20,343","$20,064"
638,2020,IL,12,Mike Bost,R,True,True,60.6,"$1,918,041","$1,509,573"
639,2020,IL,12,Ray Lenzi,D,False,False,39.4,"$161,324","$104,809"
640,2020,IL,13,Rodney Davis,R,True,True,54.4,"$4,943,459","$4,822,600"
641,2020,IL,13,Betsy Dirksen Londrigan,D,False,False,45.6,"$5,297,007","$5,281,880"
642,2020,IL,14,Lauren A Underwood,D,True,True,50.7,"$7,803,579","$7,301,503"
643,2020,IL,14,Jim Oberweis,R,False,False,49.3,"$2,438,857","$2,348,798"
644,2020,IL,15,Mary Miller,R,False,True,73.5,"$689,057","$570,356"
645,2020,IL,15,Erika Weaver,D,False,False,26.5,"$58,689","$23,349"
646,2020,IL,16,Adam Kinzinger,R,True,True,64.8,"$2,105,736","$1,588,550"
647,2020,IL,16,Dani Brzozowski,D,False,False,35.2,"$459,344","$376,167"
648,2020,IL,17,Cheri Bustos,D,True,True,52.0,"$4,975,192","$6,391,009"
649,2020,IL,17,Esther Joy King,R,False,False,48.0,"$2,032,878","$2,030,587"
650,2020,IL,18,Darin LaHood,R,True,True,70.5,"$3,248,113","$1,749,128"
